date,/m/05p0rrx,/m/0108bn2x,/g/11tskkw5c9,/g/11sfdkgmfn,/g/11hcz1r4wl,/g/11pcs9ny8w,/g/11bw1zmnts,/m/0273t5w,/g/1234z6p9,/m/020shm,/g/11gt__kf44,/m/09jx2,/m/01fss9,/g/11mcmf67yl,/m/010w1kk1,/m/06bmj,/m/02jnsq,/g/11vyhs52bj,/g/1211cg58,/m/04n7dpf,/g/11fb0vw2fn,/m/05457c,/g/11y119nb71,/g/1ymzxwzdh,/g/1hd_npv62,/g/11y97_pvw8,/m/0_t06w0,/g/1hhcjnjk8,/m/03cvdr8,/g/11sx278r80,/m/076ccs,/m/08bdb1,/m/06vthy,/g/11xdtrjhz,/m/0bk99,/m/01_mbc,/m/0g54q10,/g/11y4s2g9zc,/g/11sx270hw0,/m/0h5x4j3,/g/11bc6pz4wc,/g/11cm999bwp,/g/11f4pp7gnm,/g/11pb1mb808,/m/09sdbh,/g/11bc5nt74w,/m/026gp6r,/m/0g7cg,/m/0dhc24,/g/11bwcyffr7,/m/0b_zn7s,/m/01n5jq,/g/11c6tz417w,/m/01y_qq,/g/11c0xsqchh,/m/01fzl3,/m/02gr_,/m/05nbcg,/m/01s940,/m/0130fmqz,/m/027b9k,/m/018npy,/m/0657nv,/g/11nyxr7hxv,/g/11c55s6k2t,/g/11vz2cz87d,/m/0x2fg,/g/121hdpdf,/m/016pjk,/m/0bq3x,/m/0cbx95,/g/122t17dp,/m/025bfq,/m/0ccld,/m/014xsg,/m/06_wrtv,/g/11c1np3rvg,/m/02g0j0,/m/09pngm,/g/11qpk2v0pq,/m/01mq8p,/m/03ctrlg,/g/122919_0,/g/11vpwmz6vg,/m/02wpj1,/g/11bzx7cv2m,/g/11m6_4hjpt,/g/11vm2_r4hw,/g/11sg2tlrf0,/m/07_hy,/g/11cknh9qp1,/g/11sw_tmz6z,/m/0d063v,/m/06_7xx,/g/11lyxggfjt,/m/0380q,/g/11c5g9ql2b,/g/11hdq9v_sn,/g/11bc6n2sw6,/m/02rz0ly,/g/11x1ng30y,/m/06fhs,/m/06xbd,/m/01phdl,/m/03nfl,/m/05k97,/m/03bxwvx,/m/0dc7h,/m/01tbgl,/m/0br5fz,/m/0n5462l,/g/122l3gtx,/m/0j6v7,/g/11l2lxvky5,/g/11f2sl5v8_,/g/11j317gwf_,/g/11mw7nz8h_,/g/11kxqfzv4h,/g/11stj9b049,/m/03c18t5,/m/012t0g,/g/11q3qhxt3k,/g/121fwt0w,/m/069kd,/g/11g9mhrln7,/m/0cxdc,/g/11dxl6v_ff,/m/064ctn,/g/11dx9fx89k,/g/11bc6ldrb5,/m/017rf_,/g/11f5bxylc0,/m/09jcvs,/g/11twnws_cc,/g/121hrbch,/g/11f555cn8l,/g/11h79tp_8r,/g/11shd5x1t8,/m/02bft,/m/0ftsr,/m/03x69g,/m/0cn9bm,/g/11rc00sflx,/m/06796,/g/11q4gczjq8,/g/11g6qlbmr4,/m/0hpnr,/g/11sq21scf3,/m/0dq3fd,/g/11rbcdg93b,/g/11j8qr8rbs,/g/11v3xjch6h,/g/11f3sfth4w,/g/11ww7k4dcq,/m/0322db,/g/11mcz640x1,/g/11f1rm29b8,/g/11yg9d9k9g,/m/017tfz,/m/012llw50,/g/11xt0w58jz,/g/11kxnptn2h,/g/11sc9wv6gj,/g/11dftk47yk,/g/11fd6dg5b5,/g/11qwv9wbx8,/m/01ddm,/g/11kzq0jnkt,/m/02gy5l,/g/11jt20l831,/g/11h7_q3l6z,/g/11jp_j0m6d,/m/01h7lh,/m/0rfgxy2,/g/11ww08lq0j,/g/11vhqc7hb1,/m/02xz2,/m/0179v6,Country
2023-10-22,33,7,0,0,5,1.0,0.0,3.0,0.0,19.0,0,30,2,0,0,9,17,0,6,51,0,0,0,15,66,0,31,41,0,0,17,45,18,0,34,6,2,0,0,52,60,1,2,0,1,4,0,2,0,0,0,57,0,0,0,28,11,12,21,0,88,81,19,0,0,0,4,1,10,5,5,0,1,2,4,1,0,80,16,0,3,81,28,0,1,0,0,0,0,63,0,0,1,2,0,3,0,0,59,2,0,7,57,4,0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,9.0,20.0,21.0,72.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,21.0,2.0,76.0,0.0,0.0,90.0,0.0,0.0,13.0,1.0,58.0,0.0,0.0,30.0,1.0,0.0,85.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,13,0,44,0,1,0,18,5,0,0.0,53.0,0.0,FR
2023-10-29,24,6,0,0,4,1.0,0.0,3.0,0.0,13.0,0,21,2,0,0,7,15,0,7,54,0,0,0,22,65,0,27,49,0,0,15,46,12,0,31,5,2,0,0,50,56,2,2,0,1,3,0,3,0,0,0,57,0,0,0,26,7,17,20,0,80,67,16,0,0,0,4,1,13,5,5,0,1,2,4,2,0,79,17,0,3,72,30,0,1,0,0,0,0,67,0,0,1,1,0,3,0,0,61,2,0,6,58,3,0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,4.0,19.0,20.0,70.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,21.0,2.0,76.0,0.0,0.0,91.0,0.0,0.0,14.0,1.0,55.0,0.0,0.0,27.0,0.0,0.0,76.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,46,0,0,0,0,0,0,15,0,43,0,1,0,13,4,0,0.0,60.0,0.0,FR
2023-11-05,27,9,0,0,6,1.0,0.0,4.0,0.0,15.0,0,24,2,0,0,8,17,0,9,61,0,0,0,15,64,0,26,42,0,0,17,46,15,0,36,5,2,0,0,46,54,2,2,0,1,4,0,3,0,0,0,62,0,0,0,27,13,17,18,0,84,79,23,0,0,0,4,1,12,3,10,0,2,2,4,2,0,85,19,0,3,86,27,0,1,0,0,0,0,65,0,0,2,2,0,4,0,0,59,2,0,8,64,4,0,11.0,6.0,1.0,0.0,0.0,1.0,1.0,63.0,0.0,0.0,0.0,0.0,8.0,13.0,19.0,69.0,0.0,2.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,17.0,1.0,71.0,0.0,0.0,83.0,0.0,0.0,14.0,1.0,63.0,0.0,0.0,27.0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,63,0,0,0,0,0,0,15,0,45,0,1,0,17,3,0,0.0,44.0,0.0,FR
2023-11-12,25,8,0,0,5,1.0,0.0,4.0,0.0,15.0,0,24,3,0,0,8,18,0,9,54,0,0,0,14,59,0,22,46,0,0,24,46,15,0,43,5,2,0,0,49,55,2,2,0,1,3,0,4,0,0,0,61,0,0,0,32,14,26,14,0,87,61,22,0,0,0,4,1,10,4,8,0,2,2,4,2,0,84,20,0,3,85,28,0,1,0,0,0,0,65,0,0,2,2,0,5,0,0,58,2,0,9,63,4,1,11.0,6.0,1.0,0.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,10.0,11.0,21.0,65.0,0.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,17.0,1.0,73.0,0.0,0.0,84.0,0.0,0.0,14.0,1.0,58.0,0.0,0.0,14.0,1.0,0.0,93.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9,47,0,0,0,0,0,0,13,0,46,0,0,0,22,4,0,0.0,34.0,0.0,FR
2023-11-19,22,7,0,0,7,1.0,0.0,4.0,0.0,14.0,0,22,2,0,0,8,19,0,8,53,0,0,0,16,66,0,24,55,0,0,14,47,15,0,36,6,3,0,0,45,56,2,2,0,1,5,0,3,0,0,0,62,0,0,0,37,19,58,14,2,80,54,24,0,0,0,4,1,10,4,6,0,1,2,4,2,0,78,21,0,3,80,25,0,1,0,0,0,0,68,0,0,2,1,0,5,0,0,54,2,0,8,64,3,0,11.0,6.0,1.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,14.0,12.0,21.0,69.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,2.0,16.0,1.0,74.0,0.0,0.0,80.0,0.0,0.0,13.0,1.0,58.0,0.0,0.0,14.0,0.0,0.0,89.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,50,0,0,0,0,0,0,13,0,42,0,0,0,14,3,0,0.0,44.0,1.0,FR
2023-11-26,21,6,0,0,5,1.0,0.0,4.0,0.0,12.0,0,27,2,0,1,11,18,0,8,57,0,0,0,16,67,0,29,55,0,0,17,44,15,0,35,4,3,0,0,55,53,2,2,0,1,5,0,4,0,0,0,64,0,0,0,34,19,48,14,0,76,70,21,0,0,0,4,1,10,4,7,0,1,2,4,2,0,84,19,0,3,85,24,0,1,0,0,0,0,68,0,0,2,2,0,5,0,0,58,2,0,9,63,4,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,13.0,11.0,24.0,70.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,16.0,1.0,75.0,0.0,0.0,78.0,0.0,0.0,12.0,1.0,62.0,0.0,0.0,15.0,0.0,0.0,82.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,49,0,0,0,0,0,0,13,0,39,0,1,0,12,3,0,0.0,37.0,1.0,FR
2023-12-03,38,10,0,0,7,1.0,0.0,3.0,0.0,14.0,0,24,2,0,0,9,18,0,8,60,0,0,0,20,66,0,33,46,0,0,17,43,16,0,33,5,3,0,0,51,55,2,2,0,1,3,0,4,0,0,0,68,0,0,0,34,15,27,13,1,67,60,22,0,0,0,4,1,9,4,6,0,1,2,4,1,0,82,21,0,3,82,23,0,1,0,0,0,0,65,0,0,2,4,0,5,0,0,63,2,0,9,65,4,0,11.0,6.0,1.0,0.0,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,9.0,10.0,27.0,69.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,18.0,1.0,75.0,0.0,0.0,83.0,0.0,0.0,13.0,1.0,58.0,0.0,0.0,14.0,0.0,0.0,83.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,52,0,0,0,0,0,0,12,0,38,0,1,0,13,3,0,0.0,17.0,0.0,FR
2023-12-10,31,8,0,0,6,1.0,0.0,3.0,0.0,13.0,0,23,3,0,0,9,20,0,6,61,0,0,0,15,76,0,26,47,0,0,18,47,16,0,32,5,4,0,0,48,56,2,2,0,1,3,0,2,0,0,0,68,0,0,0,39,12,22,15,0,75,57,23,0,0,0,4,1,8,4,32,0,1,2,4,2,0,72,22,0,3,80,23,0,1,0,0,0,0,76,0,0,2,2,0,5,0,0,65,2,0,8,57,3,1,9.0,6.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0,10.0,9.0,21.0,68.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,19.0,1.0,79.0,0.0,0.0,79.0,0.0,0.0,13.0,1.0,54.0,0.0,0.0,14.0,1.0,0.0,81.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9,44,0,0,0,0,0,0,12,0,39,0,0,0,15,3,0,0.0,14.0,0.0,FR
2023-12-17,27,7,0,0,6,1.0,0.0,3.0,0.0,12.0,0,23,2,0,0,10,18,0,6,55,0,0,0,17,84,0,31,52,0,0,17,50,16,0,37,6,3,0,0,51,57,1,2,0,1,4,0,5,0,0,0,57,0,0,0,36,9,18,12,0,81,46,20,0,0,0,3,1,8,4,100,0,1,2,3,3,0,67,22,0,3,80,22,0,1,0,0,0,0,88,0,0,1,1,0,4,0,0,60,1,0,7,51,3,0,11.0,6.0,1.0,0.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,10.0,9.0,18.0,71.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,19.0,1.0,80.0,0.0,0.0,82.0,0.0,0.0,11.0,1.0,38.0,0.0,0.0,11.0,0.0,0.0,80.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9,38,0,0,0,0,0,0,12,0,32,0,0,0,13,2,0,0.0,11.0,0.0,FR
2023-12-24,26,8,0,0,7,1.0,0.0,3.0,0.0,10.0,0,14,1,0,1,6,10,0,2,59,0,0,0,30,100,0,39,55,0,0,17,58,18,0,34,4,4,0,1,68,65,2,3,0,1,4,0,4,0,0,0,50,0,0,0,37,7,30,12,0,47,37,11,0,0,0,8,1,8,4,12,0,1,1,2,2,0,52,16,0,3,57,24,0,1,0,0,0,0,87,0,0,1,1,0,2,0,0,65,1,0,3,44,2,0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,75.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,2.0,77.0,0.0,0.0,93.0,0.0,0.0,13.0,0.0,31.0,0.0,0.0,10.0,0.0,0.0,67.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,13,0,34,0,0,0,13,5,0,0.0,14.0,0.0,FR
2023-12-31,39,8,0,0,7,1.0,0.0,3.0,0.0,11.0,0,21,2,0,1,7,12,0,4,92,0,0,0,25,83,0,27,59,0,0,18,54,19,0,34,5,4,0,0,57,55,1,2,0,1,5,2,4,0,0,0,49,0,0,0,40,8,43,13,3,51,42,9,0,0,0,4,1,9,4,8,0,1,1,3,2,0,61,17,0,3,75,27,0,1,0,0,0,0,88,0,0,1,1,0,3,0,0,58,1,0,5,54,2,0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,7.0,6.0,15.0,75.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,27.0,2.0,77.0,0.0,0.0,92.0,0.0,0.0,13.0,1.0,35.0,0.0,0.0,13.0,0.0,0.0,79.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,54,0,0,0,0,0,0,13,0,55,0,0,0,11,6,0,0.0,13.0,0.0,FR
2024-01-07,58,11,0,0,7,1.0,0.0,4.0,0.0,12.0,0,24,3,0,1,7,18,0,6,71,0,0,0,19,71,0,27,43,0,0,16,43,14,0,33,6,4,0,1,42,60,2,2,0,1,4,0,3,0,0,0,50,0,0,0,30,10,27,13,2,79,55,14,0,0,0,3,1,7,4,8,0,1,2,5,2,0,75,20,0,4,86,27,0,1,0,0,0,0,82,0,0,1,1,0,4,0,0,63,2,0,8,62,3,0,10.0,7.0,1.0,0.0,0.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0,11.0,11.0,16.0,76.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,18.0,1.0,73.0,0.0,0.0,85.0,0.0,0.0,13.0,1.0,45.0,0.0,0.0,14.0,0.0,0.0,86.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9,51,0,0,0,0,0,0,13,0,54,0,0,0,13,4,0,0.0,12.0,0.0,FR
2024-01-14,30,8,0,0,6,1.0,0.0,3.0,0.0,12.0,0,21,3,0,0,10,19,0,6,64,0,0,0,16,73,0,30,40,0,0,17,49,18,0,35,6,5,0,1,45,55,2,2,0,1,4,0,2,0,0,0,50,0,0,0,28,8,25,16,0,74,55,19,0,0,0,3,1,52,5,8,0,1,2,5,3,0,77,20,0,3,85,26,0,1,0,0,0,0,74,0,0,1,2,0,4,0,0,51,2,0,8,64,3,0,10.0,7.0,1.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,7.0,14.0,16.0,75.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,18.0,1.0,72.0,0.0,0.0,87.0,0.0,0.0,13.0,1.0,47.0,0.0,0.0,15.0,0.0,0.0,95.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,10,58,0,0,0,0,0,0,12,0,56,0,0,0,16,3,0,0.0,13.0,0.0,FR
2024-01-21,27,7,0,0,5,1.0,0.0,4.0,0.0,11.0,0,21,2,0,0,7,22,0,6,59,0,0,0,12,65,0,24,41,0,0,20,47,20,0,36,6,5,0,0,46,49,1,2,0,1,6,0,3,0,0,0,53,0,0,0,38,10,25,6,0,75,53,26,0,0,0,3,1,27,4,19,0,1,2,5,2,0,71,18,0,3,93,29,0,1,0,0,0,0,66,0,0,2,1,0,4,0,0,52,2,0,9,76,3,1,7.0,7.0,1.0,0.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,9.0,12.0,44.0,73.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,17.0,1.0,68.0,0.0,0.0,83.0,0.0,0.0,13.0,1.0,51.0,0.0,0.0,13.0,1.0,0.0,96.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,10,63,0,0,0,0,0,0,12,0,53,0,0,0,29,3,0,0.0,12.0,0.0,FR
2024-01-28,21,6,0,0,5,1.0,0.0,4.0,0.0,11.0,0,21,3,0,0,9,22,0,6,64,0,0,0,14,69,0,26,41,0,0,18,44,22,0,39,5,4,0,1,44,81,1,2,0,1,6,0,3,0,0,0,55,0,0,0,29,9,21,5,0,80,64,22,0,0,0,4,1,8,3,7,0,1,2,5,3,0,77,22,0,3,88,26,0,1,0,0,0,0,56,0,0,1,2,0,4,0,0,50,2,0,8,78,3,1,5.0,6.0,1.0,0.0,0.0,1.0,0.0,68.0,0.0,0.0,0.0,0.0,9.0,12.0,27.0,73.0,0.0,1.0,1.0,0.0,3.0,100.0,14.0,0.0,0.0,17.0,1.0,69.0,0.0,0.0,87.0,0.0,0.0,13.0,1.0,50.0,0.0,0.0,14.0,1.0,0.0,94.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8,53,0,0,0,0,0,0,11,0,50,0,0,0,18,3,0,0.0,19.0,2.0,FR
2024-02-04,23,6,0,0,5,1.0,0.0,4.0,0.0,10.0,0,20,2,0,1,11,21,0,6,58,0,0,0,13,63,0,24,40,0,0,17,42,15,0,40,6,4,0,1,44,61,1,2,0,1,4,0,3,0,0,0,57,0,0,0,42,9,42,4,0,100,58,20,0,0,0,3,1,10,4,6,0,1,2,4,3,0,79,20,0,3,92,27,0,1,0,0,0,0,55,0,0,2,2,0,4,0,0,46,2,0,9,70,3,0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,64.0,1.0,0.0,0.0,0.0,12.0,14.0,100.0,79.0,0.0,2.0,2.0,0.0,2.0,17.0,2.0,0.0,0.0,18.0,1.0,74.0,0.0,0.0,89.0,0.0,0.0,12.0,1.0,53.0,0.0,0.0,13.0,1.0,0.0,92.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,56,0,24,0,0,0,0,13,0,52,0,0,0,16,3,0,0.0,22.0,1.0,FR
2024-02-11,39,10,0,0,7,1.0,0.0,4.0,0.0,9.0,0,21,3,0,0,18,22,0,5,56,0,0,0,14,66,0,27,42,0,0,23,40,18,0,38,7,5,0,0,46,65,1,3,0,1,6,0,3,0,0,0,55,0,0,0,33,11,37,6,0,87,56,25,0,0,0,3,1,8,4,5,0,1,2,4,2,0,78,23,0,3,87,29,0,1,0,0,0,0,66,0,0,1,2,0,4,0,0,49,2,0,8,68,3,0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,64.0,1.0,0.0,0.0,0.0,6.0,13.0,56.0,79.0,0.0,1.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,19.0,1.0,73.0,0.0,0.0,88.0,0.0,0.0,14.0,1.0,57.0,0.0,0.0,13.0,1.0,0.0,94.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9,57,0,0,0,0,0,0,13,0,53,0,0,0,14,3,0,0.0,21.0,1.0,FR
2024-02-18,29,10,0,0,7,1.0,0.0,4.0,0.0,10.0,0,17,2,0,0,11,20,0,5,57,0,0,0,15,65,0,26,43,0,0,21,42,18,0,44,7,5,0,1,44,52,1,2,0,1,6,0,3,0,0,0,61,0,0,0,34,11,81,5,0,88,54,23,0,0,0,4,1,9,4,5,0,1,2,4,3,0,66,22,0,3,88,28,0,1,0,0,0,0,63,0,0,1,1,0,3,0,0,46,2,0,7,67,3,0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,65.0,1.0,0.0,0.0,0.0,11.0,12.0,33.0,79.0,0.0,1.0,2.0,0.0,2.0,16.0,0.0,0.0,1.0,20.0,1.0,75.0,0.0,0.0,86.0,0.0,0.0,13.0,1.0,53.0,0.0,0.0,11.0,1.0,0.0,93.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8,54,0,0,0,0,0,0,13,0,55,0,0,0,14,3,0,0.0,33.0,1.0,FR
2024-02-25,58,15,0,0,10,1.0,0.0,4.0,0.0,10.0,0,18,2,0,0,8,20,0,5,56,0,0,0,16,66,0,30,44,0,0,41,38,18,0,41,6,5,0,1,46,59,1,2,0,1,4,0,0,0,0,0,57,0,0,0,36,11,28,4,0,80,58,16,0,0,0,3,1,8,3,5,0,1,2,4,2,0,70,19,0,3,89,30,0,1,0,0,0,0,64,0,0,1,1,0,3,0,0,49,2,0,7,63,3,0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,61.0,1.0,0.0,0.0,0.0,11.0,13.0,30.0,80.0,0.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,2.0,20.0,2.0,72.0,0.0,0.0,83.0,0.0,0.0,12.0,1.0,46.0,0.0,0.0,10.0,2.0,0.0,94.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,57,0,0,0,0,0,0,12,0,51,0,0,0,16,3,0,0.0,69.0,1.0,FR
2024-03-03,70,17,0,1,13,1.0,0.0,3.0,0.0,11.0,0,17,3,0,0,8,18,0,6,55,0,0,0,16,65,0,32,43,0,0,36,38,17,0,39,6,5,0,1,45,70,1,2,0,1,4,0,2,0,0,0,100,0,0,0,37,10,34,11,0,85,50,26,0,0,0,4,1,8,3,4,0,1,2,4,3,0,67,21,0,2,87,29,0,1,0,0,0,0,63,0,0,1,1,0,4,0,0,47,2,0,7,64,3,1,11.0,6.0,1.0,0.0,0.0,1.0,0.0,62.0,1.0,0.0,0.0,0.0,10.0,14.0,33.0,100.0,0.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,19.0,1.0,72.0,0.0,0.0,86.0,0.0,0.0,12.0,1.0,53.0,0.0,0.0,12.0,1.0,0.0,91.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,12,0,50,0,0,0,100,10,0,0.0,66.0,1.0,FR
2024-03-10,63,15,0,1,13,1.0,0.0,4.0,0.0,11.0,0,17,3,0,0,9,18,0,6,58,0,0,0,17,57,0,33,41,0,0,28,38,16,0,39,7,5,0,1,42,66,0,2,0,1,5,0,4,0,0,0,65,0,0,0,36,11,39,13,0,92,54,24,0,0,0,3,1,8,6,4,0,1,2,4,2,0,69,21,0,2,88,29,0,1,0,0,0,0,60,0,0,1,1,0,4,0,0,46,2,0,8,65,3,1,13.0,6.0,1.0,0.0,0.0,1.0,0.0,64.0,1.0,0.0,0.0,0.0,10.0,18.0,39.0,75.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,16.0,1.0,75.0,0.0,0.0,79.0,0.0,0.0,12.0,1.0,56.0,0.0,0.0,14.0,1.0,0.0,90.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,15,46,0,0,0,0,0,0,12,0,51,0,0,0,43,9,0,0.0,32.0,1.0,FR
2024-03-17,50,13,0,1,9,1.0,0.0,4.0,0.0,10.0,0,16,3,0,0,8,23,0,6,59,0,0,0,18,70,0,34,41,0,0,35,42,23,0,43,6,5,0,1,44,66,1,2,0,1,7,0,0,0,0,0,54,0,0,0,31,12,26,13,0,83,52,21,0,0,0,4,1,8,5,5,0,1,2,5,3,0,68,22,0,3,86,27,0,1,0,0,0,0,62,0,0,1,1,0,4,0,0,45,1,0,7,73,3,1,14.0,6.0,1.0,0.0,0.0,1.0,0.0,76.0,2.0,0.0,0.0,0.0,8.0,24.0,35.0,76.0,0.0,1.0,1.0,0.0,3.0,21.0,0.0,0.0,2.0,16.0,1.0,72.0,0.0,0.0,79.0,0.0,0.0,13.0,1.0,54.0,0.0,0.0,14.0,1.0,0.0,91.0,0.0,0.0,0.0,0,0,0,0,87,0,0,0,0,51,0,0,0,0,0,0,13,0,51,0,0,0,15,9,0,0.0,34.0,1.0,FR
2024-03-24,41,10,0,1,9,1.0,0.0,4.0,0.0,11.0,0,17,2,0,0,8,23,0,6,58,0,0,0,17,66,0,34,50,0,0,22,39,14,0,37,6,6,0,1,51,66,1,2,0,1,5,0,5,0,0,0,55,0,0,0,32,13,23,13,4,81,70,20,0,0,0,4,1,8,4,5,0,1,2,5,3,0,68,22,0,3,84,28,0,1,0,0,0,0,66,0,0,1,1,0,5,0,0,46,2,0,8,70,3,1,13.0,6.0,1.0,0.0,0.0,1.0,0.0,62.0,1.0,0.0,0.0,0.0,12.0,19.0,48.0,77.0,0.0,2.0,1.0,0.0,3.0,20.0,1.0,0.0,2.0,17.0,1.0,78.0,0.0,0.0,82.0,0.0,0.0,12.0,1.0,55.0,0.0,0.0,12.0,1.0,0.0,96.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,50,0,0,38,0,0,0,13,0,53,0,0,0,14,9,0,0.0,42.0,1.0,FR
2024-03-31,40,8,0,0,7,1.0,0.0,3.0,0.0,9.0,0,14,2,0,0,6,19,0,5,59,0,0,0,18,60,0,35,45,0,0,27,39,18,0,42,5,6,0,1,50,71,1,2,0,1,6,0,7,0,0,0,55,0,0,0,32,10,26,14,2,77,57,21,0,0,0,3,1,8,4,4,0,1,2,4,2,0,61,22,0,2,79,26,0,1,0,0,0,0,60,0,0,1,1,0,5,0,0,52,2,0,7,66,3,0,11.0,6.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,10.0,15.0,40.0,75.0,0.0,2.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,18.0,1.0,70.0,0.0,0.0,81.0,0.0,0.0,13.0,1.0,52.0,1.0,0.0,11.0,0.0,0.0,81.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9,59,0,0,0,0,0,0,13,0,48,0,0,0,15,6,0,0.0,33.0,1.0,FR
2024-04-07,38,9,0,0,7,1.0,0.0,4.0,0.0,11.0,0,16,3,0,0,6,16,0,4,55,0,0,0,27,57,0,41,42,0,0,22,35,21,0,45,6,5,0,1,51,63,1,2,0,2,4,0,2,0,0,0,52,0,0,0,35,9,23,15,0,75,55,19,0,0,0,4,1,8,3,5,0,2,2,4,2,0,62,22,0,2,85,27,0,1,0,0,0,0,59,0,0,1,1,0,4,0,0,44,1,0,6,73,3,0,12.0,6.0,1.0,0.0,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,15.0,18.0,33.0,73.0,0.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,2.0,16.0,1.0,75.0,0.0,0.0,79.0,0.0,0.0,12.0,1.0,58.0,0.0,0.0,10.0,1.0,0.0,91.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,15,60,0,0,0,0,0,0,14,0,53,0,0,0,12,4,0,0.0,36.0,0.0,FR
